FILE ID,Original File & Data Set,Media Link,Notes,File Type,Raw Creation Data,Creation Date & Time,Duration,Coordinates,Street,City,Country,Has Media Link,Has Notes,Has Created Date,Raw Metadata
EFTA01683354,EFTA01683354.pdf - DataSet 10,justice.gov/epstein/files/DataSet 10/EFTA01683354.mp4,"0:06, young female with long, med brown hair in white blouse and black cardigan in shop/restaurant, 2 young females seen clearlystanding  in background, 1 adult female at nearby table on phone",mp4,,,00:00:06.18,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:06.18, start: 0.000000, bitrate: 1125 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 720x1280, 1115 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 3 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683410,EFTA01683410.pdf - DataSet 10,justice.gov/epstein/files/DataSet 10/EFTA01683410.mp4,"0:09, blonde female, white blouse/houndstooth skirt; black male, bald, glasses, grey suit (fully visible), and unknown male speaking foreign language behind camera, on private plane. Black female, hot pink sleeveless blouse/black pants, appears to be filming white female with her cell iPhone.",mp4,,,00:00:09.36,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:09.36, start: 0.000000, bitrate: 779 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 480x848, 644 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, s16, 131 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683487,EFTA01683487.pdf - DataSet 10,justice.gov/epstein/files/DataSet 10/EFTA01683487.mp4,Dmitry Korikov video (driving Dodge SUV through mountains with female and male in back seat and female's voice hear filming),mp4,,,00:00:19.83,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:19.83, start: 0.000000, bitrate: 2936 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1280x720, 2800 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, s16, 128 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683507,EFTA01683507.pdf - DataSet 10,justice.gov/epstein/files/DataSet 10/EFTA01683507.mp4,"0:02, same background as EFTA01683393, no part of victim visible",mp4,,,00:00:02.95,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:02.95, start: 0.000000, bitrate: 1376 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 1299 kb/s, 20 fps, 20 tbr, 10240 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 70 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683560,EFTA01683560.pdf - DataSet 10,justice.gov/epstein/files/DataSet 10/EFTA01683560.mp4,"0:00, no playable video",mp4,,,00:00:10.00,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2mp41
    date            : 2020/10/28 11:58:13
    encoder         : Lavf58.12.100
  Duration: 00:00:10.00, start: 0.000000, bitrate: 296 kb/s
  Stream #0:0[0x1](und): Video: mpeg4 (Simple Profile) (mp4v / 0x7634706D), yuv420p, 720x480 [SAR 1:1 DAR 3:2], 294 kb/s, 10 fps, 10 tbr, 90k tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
EFTA01683523,EFTA01683523.pdf - DataSet 10,justice.gov/epstein/files/DataSet 10/EFTA01683523.mp4,"1:14, some sort of presentation on projector to decent sized audience, only ceiling tiles and backs of heads/white purse seen around redaction blocks.",mp4,,,00:01:14.63,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:01:14.63, start: 0.000000, bitrate: 450 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 540x960, 441 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 1 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01648775,EFTA01648775.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648775.mp4,Epstein face to face with infant unredacted video is online for a long time  ,mp4,,,00:00:01.02,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:01.02, start: 0.000000, bitrate: 430 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x240, 460 kb/s, 17 fps, 17 tbr, 17408 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 8000 Hz, mono, s16, 22 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648719,EFTA01648719.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648719.mp4,JE recording his privates,mp4,2026-01-14 21:16,2026-01-15 04:16,00:00:02.84,,,,,checked,checked,checked,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-14T21:16:57.000000Z
  Duration: 00:00:02.84, start: 0.000000, bitrate: 4466 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 4363 kb/s, 13.02 fps, 13 tbr, 13k tbn (default)
    Metadata:
      creation_time   : 2026-01-14T21:16:57.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 97 kb/s (default)
    Metadata:
      creation_time   : 2026-01-14T21:16:57.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648710,EFTA01648710.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648710.mp4,:16 young victim seems to be pulling down her top to show her breasts for the camera,mp4,,,00:00:16.03,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:16.03, start: 0.000000, bitrate: 165 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x568, 142 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 14 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648715,EFTA01648715.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648715.mp4,Epstein Naked on Epstein Island,mp4,2026-01-14 21:17,2026-01-15 04:17,00:00:02.93,,,,,checked,checked,checked,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-14T21:17:24.000000Z
  Duration: 00:00:02.93, start: 0.000000, bitrate: 3268 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 3166 kb/s, 15.04 fps, 15 tbr, 15k tbn (default)
    Metadata:
      creation_time   : 2026-01-14T21:17:24.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 97 kb/s (default)
    Metadata:
      creation_time   : 2026-01-14T21:17:24.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648726,EFTA01648726.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648726.mp4,Possible Child Victim Redacted (Note the red bell for other videos released) ,mp4,,,00:00:02.88,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:02.88, start: 0.000000, bitrate: 1374 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 1319 kb/s, 8 fps, 8 tbr, 16384 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 57 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648733,EFTA01648733.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648733.mp4,Unkown dinner table footage redacted faces Red Bell present,mp4,,,00:00:02.02,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:02.02, start: 0.000000, bitrate: 3713 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 3892 kb/s, 12 fps, 12 tbr, 12288 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 10 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648657,EFTA01648657.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648657.mp4,High likelyhood of Victim preforming for Epstein redacted heavily,mp4,,,00:01:09.57,,,,,checked,checked,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:01:09.57, start: 0.000000, bitrate: 214 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 480x480, 76 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, s16, 130 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01619625,EFTA01619625.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619625.mov,Deepak Chopra,mov,2018-12-20 11:18,2018-12-20 18:18,00:00:45.14,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2018-12-20T11:18:48.000000Z
  Duration: 00:00:45.14, start: 0.000000, bitrate: 794 kb/s
  Stream #0:0[0x1](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, s16, 64 kb/s (default)
    Metadata:
      creation_time   : 2018-12-20T11:18:48.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Video: h264 (libopenh264) (avc1 / 0x31637661), yuv420p(bt709), 480x272, 724 kb/s, 29.97 fps, 29.97 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2018-12-20T11:18:48.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : H.264"
EFTA01619633,EFTA01619633.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619633.mov,Deepak Chopra ,mov,2019-01-01 13:49,2019-01-01 20:49,00:00:46.48,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2019-01-01T13:49:55.000000Z
  Duration: 00:00:46.48, start: 0.000000, bitrate: 789 kb/s
  Stream #0:0[0x1](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, s16, 64 kb/s (default)
    Metadata:
      creation_time   : 2019-01-01T13:49:55.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Video: h264 (libopenh264) (avc1 / 0x31637661), yuv420p(bt709), 480x480, 719 kb/s, 29.97 fps, 29.97 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2019-01-01T13:49:55.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : H.264"
EFTA01621084,EFTA01621084.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621084.mov,Private Jet N212JE Location still needed ,mov,2019-05-25 18:00,2019-05-26 01:00,00:00:02.00,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2019-05-25T18:00:20.000000Z
    com.apple.quicktime.content.identifier: 18750B5A-E508-4819-A226-335F389575A8
    com.apple.quicktime.make: Apple
    com.apple.quicktime.model: iPhone XS
    com.apple.quicktime.software: 12.3
    com.apple.quicktime.creationdate: 2019-05-25T14:00:17-0400
  Duration: 00:00:02.00, start: 0.000000, bitrate: 6593 kb/s
  Stream #0:0[0x1](und): Video: hevc (hvc1 / 0x31637668), none(smpte170m/smpte432/bt709), 1440x1080, 5854 kb/s, 29.98 fps, 29.97 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2019-05-25T18:00:20.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : HEVC
  Stream #0:1[0x2](und): Audio: pcm_s16le (lpcm / 0x6D63706C), 44100 Hz, mono, s16, 705 kb/s (default)
    Metadata:
      creation_time   : 2019-05-25T18:00:20.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:2[0x3](und): Data: none (mebx / 0x7862656D), 13 kb/s (default)
    Metadata:
      creation_time   : 2019-05-25T18:00:20.000000Z
      handler_name    : Core Media Metadata
  Stream #0:3[0x4](und): Data: none (mebx / 0x7862656D), 43 kb/s, start 0.500000 (default)
    Metadata:
      creation_time   : 2019-05-25T18:00:20.000000Z
      handler_name    : Core Media Metadata"
EFTA01621071,EFTA01621071.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071.mov,Video Geolocatation Epstein Island Main house Lower patio showing 1st person view from the island which can be used for additional geolocation in the future ,mov,2019-05-04 09:38,2019-05-04 16:38,00:00:01.42,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2019-05-04T09:38:18.000000Z
    com.apple.quicktime.content.identifier: 4ECA6728-53AD-4EC4-A778-87B7E1668DC3
    com.apple.quicktime.make: Apple
    com.apple.quicktime.model: iPhone XS
    com.apple.quicktime.software: 12.2
    com.apple.quicktime.creationdate: 2019-05-04T05:38:18-0400
  Duration: 00:00:01.42, start: 0.000000, bitrate: 6626 kb/s
  Stream #0:0[0x1](und): Video: hevc (hvc1 / 0x31637668), none(smpte170m/smpte432/bt709), 1440x1080, 5868 kb/s, 28.94 fps, 59.94 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2019-05-04T09:38:18.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : HEVC
  Stream #0:1[0x2](und): Audio: pcm_s16le (lpcm / 0x6D63706C), 44100 Hz, mono, s16, 705 kb/s (default)
    Metadata:
      creation_time   : 2019-05-04T09:38:18.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:2[0x3](und): Data: none (mebx / 0x7862656D), 12 kb/s (default)
    Metadata:
      creation_time   : 2019-05-04T09:38:18.000000Z
      handler_name    : Core Media Metadata
  Stream #0:3[0x4](und): Data: none (mebx / 0x7862656D), 43 kb/s, start 1.101667 (default)
    Metadata:
      creation_time   : 2019-05-04T09:38:18.000000Z
      handler_name    : Core Media Metadata"
EFTA01621056,EFTA01621056.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056.mov,Live Photo Footage of Private Jet potential second bed or different jet ,mov,2019-04-28 13:19,2019-04-28 20:19,00:00:00.82,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2019-04-28T13:19:40.000000Z
    com.apple.quicktime.content.identifier: 659F6C06-D8F8-47BD-A8FA-E5FFB079B7A4
    com.apple.quicktime.make: Apple
    com.apple.quicktime.model: iPhone XS
    com.apple.quicktime.software: 12.2
    com.apple.quicktime.creationdate: 2019-04-28T09:19:40-0400
  Duration: 00:00:00.82, start: 0.000000, bitrate: 6099 kb/s
  Stream #0:0[0x1](und): Video: hevc (hvc1 / 0x31637668), none(smpte170m/smpte432/bt709), 1440x1080, 5317 kb/s, 28.16 fps, 60 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2019-04-28T13:19:40.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : HEVC
  Stream #0:1[0x2](und): Audio: pcm_s16le (lpcm / 0x6D63706C), 44100 Hz, mono, s16, 705 kb/s (default)
    Metadata:
      creation_time   : 2019-04-28T13:19:40.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:2[0x3](und): Data: none (mebx / 0x7862656D), 12 kb/s (default)
    Metadata:
      creation_time   : 2019-04-28T13:19:40.000000Z
      handler_name    : Core Media Metadata
  Stream #0:3[0x4](und): Data: none (mebx / 0x7862656D), 43 kb/s, start 0.133333 (default)
    Metadata:
      creation_time   : 2019-04-28T13:19:40.000000Z
      handler_name    : Core Media Metadata"
EFTA01621037,EFTA01621037.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621037.mov,Jewelry Sale potentially identifiable voice in background need more ears on that to confirm before name is included in note ,mov,2018-10-18 18:35,2018-10-19 01:35,00:00:01.93,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2018-10-18T18:35:57.000000Z
    com.apple.quicktime.content.identifier: BCFD4F95-EE49-4FCF-890A-697B79256D5E
    com.apple.quicktime.make: Apple
    com.apple.quicktime.model: iPhone X
    com.apple.quicktime.software: 12.0
    com.apple.quicktime.creationdate: 2018-10-16T15:03:25-0400
  Duration: 00:00:01.93, start: 0.000000, bitrate: 5123 kb/s
  Stream #0:0[0x1](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 61 kb/s (default)
    Metadata:
      creation_time   : 2018-10-18T18:35:57.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Video: h264 (libopenh264) (avc1 / 0x31637661), yuv420p(bt709), 960x720, 5036 kb/s, 13.97 fps, 15 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2018-10-18T18:35:57.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : H.264
    Side data:
      Frame cropping: 44/44/33/34
      displaymatrix: rotation of -90.00 degrees
  Stream #0:2[0x3](und): Data: none (mebx / 0x7862656D), 6 kb/s (default)
    Metadata:
      creation_time   : 2018-10-18T18:35:57.000000Z
      handler_name    : Core Media Metadata
  Stream #0:3[0x4](und): Data: none (mebx / 0x7862656D), 43 kb/s, start 1.266667 (default)
    Metadata:
      creation_time   : 2018-10-18T18:35:57.000000Z
      handler_name    : Core Media Metadata"
EFTA01621075,EFTA01621075.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621075.mov,Geolocation confirmed Epstein Island Main House upper patio with main islands facing view. Usable for future geolocation on future documents ,mov,2019-05-04 09:39,2019-05-04 16:39,00:00:03.05,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2019-05-04T09:39:04.000000Z
    com.apple.quicktime.content.identifier: E1AF29B0-B9B3-4D3B-9949-7C2848B37D87
    com.apple.quicktime.make: Apple
    com.apple.quicktime.model: iPhone XS
    com.apple.quicktime.software: 12.2
    com.apple.quicktime.creationdate: 2019-05-04T05:39:04-0400
  Duration: 00:00:03.05, start: 0.000000, bitrate: 6825 kb/s
  Stream #0:0[0x1](und): Video: hevc (hvc1 / 0x31637668), none(smpte170m/smpte432/bt709), 1440x1080, 6070 kb/s, 29.49 fps, 59.94 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2019-05-04T09:39:04.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : HEVC
  Stream #0:1[0x2](und): Audio: pcm_s16le (lpcm / 0x6D63706C), 44100 Hz, mono, s16, 705 kb/s (default)
    Metadata:
      creation_time   : 2019-05-04T09:39:04.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:2[0x3](und): Data: none (mebx / 0x7862656D), 13 kb/s (default)
    Metadata:
      creation_time   : 2019-05-04T09:39:04.000000Z
      handler_name    : Core Media Metadata
  Stream #0:3[0x4](und): Data: none (mebx / 0x7862656D), 43 kb/s, start 1.468333 (default)
    Metadata:
      creation_time   : 2019-05-04T09:39:04.000000Z
      handler_name    : Core Media Metadata"
EFTA01616872,EFTA01616872.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01616872.mov,Appears to be the Amalfi coast Italy ,mov,2016-08-03 15:54,2016-08-03 22:54,00:01:46.86,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2016-08-03T15:54:05.000000Z
    com.apple.quicktime.make: Apple
    com.apple.quicktime.model: iPhone 6
    com.apple.quicktime.software: 9.1
    com.apple.quicktime.creationdate: 2016-08-03T17:51:36+0200
  Duration: 00:01:46.86, start: 0.000000, bitrate: 1287 kb/s
  Stream #0:0[0x1](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 84 kb/s (default)
    Metadata:
      creation_time   : 2016-08-03T15:54:05.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Video: h264 (libopenh264) (avc1 / 0x31637661), yuv420p(bt709), 960x540, 1197 kb/s, 29.98 fps, 29.97 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2016-08-03T15:54:05.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : H.264
    Side data:
      displaymatrix: rotation of -90.00 degrees
  Stream #0:2[0x3](und): Data: none (mebx / 0x7862656D) (default)
    Metadata:
      creation_time   : 2016-08-03T15:54:05.000000Z
      handler_name    : Core Media Metadata
  Stream #0:3[0x4](und): Data: none (mebx / 0x7862656D) (default)
    Metadata:
      creation_time   : 2016-08-03T15:54:05.000000Z
      handler_name    : Core Media Metadata"
EFTA01621067,EFTA01621067.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067.mov,“The temple” on Epstein Island ,mov,2019-05-03 20:01,2019-05-04 03:01,00:00:01.27,,,,,checked,checked,checked,"  Metadata:
    major_brand     : qt  
    minor_version   : 0
    compatible_brands: qt  
    creation_time   : 2019-05-03T20:01:31.000000Z
    com.apple.quicktime.content.identifier: 356CA4BD-8A86-4858-9A96-03E9D903F7E5
    com.apple.quicktime.make: Apple
    com.apple.quicktime.model: iPhone XS
    com.apple.quicktime.software: 12.2
    com.apple.quicktime.creationdate: 2019-05-03T16:01:31-0400
  Duration: 00:00:01.27, start: 0.000000, bitrate: 7081 kb/s
  Stream #0:0[0x1](und): Video: hevc (hvc1 / 0x31637668), none(smpte170m/smpte432/bt709), 1440x1080, 6320 kb/s, 29.96 fps, 29.97 tbr, 600 tbn (default)
    Metadata:
      creation_time   : 2019-05-03T20:01:31.000000Z
      handler_name    : Core Media Video
      vendor_id       : [0][0][0][0]
      encoder         : HEVC
  Stream #0:1[0x2](und): Audio: pcm_s16le (lpcm / 0x6D63706C), 44100 Hz, mono, s16, 705 kb/s (default)
    Metadata:
      creation_time   : 2019-05-03T20:01:31.000000Z
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]
  Stream #0:2[0x3](und): Data: none (mebx / 0x7862656D), 13 kb/s (default)
    Metadata:
      creation_time   : 2019-05-03T20:01:31.000000Z
      handler_name    : Core Media Metadata
  Stream #0:3[0x4](und): Data: none (mebx / 0x7862656D), 43 kb/s, start 1.035000 (default)
    Metadata:
      creation_time   : 2019-05-03T20:01:31.000000Z
      handler_name    : Core Media Metadata"
